,index,token_idx,token
29432,2395,6,...
29433,2395,7,thấy
29434,2395,8,ngta
29435,2395,9,buồn
29436,2395,10,cũng
29437,2395,11,ko
29438,2395,12,biết
29439,2395,13,nói
29440,2395,14,gì
29441,2395,15,cho
29442,2395,16,ngta
29443,2395,17,zui
29444,2395,18,lên
29445,2395,19,được
29446,2395,20,
29447,2396,0,Dfu
29448,2396,1,Hh
29449,2396,2,bnbbbvvc
29450,2396,3,vccb
29451,2396,4,vg
29452,2396,5,dgh
29453,2396,6,Bbhbbbbbbb
29454,2396,7,vbjjjhhbbbhhhjjjj
29455,2397,0,@
29456,2397,1,@
29457,2397,2,@
29458,2397,3,@
29459,2397,4,@
29460,2397,5,@
29461,2397,6,@
29462,2397,7,@
29463,2397,8,@
29464,2397,9,@
29465,2397,10,@
29466,2397,11,@
29467,2397,12,@
29468,2397,13,@
29469,2397,14,@
29470,2397,15,@
29471,2397,16,@
29472,2397,17,@
29473,2397,18,@
29474,2397,19,@
29475,2397,20,@
29476,2397,21,@
29477,2397,22,@
29478,2397,23,@
29479,2397,24,@
29480,2397,25,@
29481,2397,26,@
29482,2397,27,@
29483,2397,28,@
29484,2397,29,@
29485,2397,30,@
29486,2397,31,@
29487,2397,32,@
29488,2397,33,@
29489,2397,34,@
29490,2397,35,@
29491,2397,36,@
29492,2397,37,@
29493,2397,38,@
29494,2397,39,@
29495,2397,40,@
29496,2397,41,@
29497,2397,42,@
29498,2397,43,@
29499,2397,44,@
29500,2397,45,@
29501,2397,46,@
29502,2397,47,@
29503,2397,48,@
29504,2397,49,@
29505,2398,0,Quần áo
29506,2398,1,chất
29507,2398,2,mát
29508,2398,3,","
29509,2398,4,mặc
29510,2398,5,thích
29511,2398,6,.
29512,2399,0,Sản phẩm
29513,2399,1,y
29514,2399,2,hình
29515,2399,3,.
29516,2400,0,Shop
29517,2400,1,có tâm
29518,2400,2,","
29519,2400,3,tặng
29520,2400,4,kèm
29521,2400,5,dây
29522,2400,6,buộc
29523,2400,7,tóc
29524,2400,8,xinh xẻo
29525,2400,9,cùng
29526,2400,10,tông
29527,2400,11,với
29528,2400,12,quần áo
29529,2400,13,","
29530,2400,14,có
29531,2400,15,card
29532,2400,16,cảm ơn
29533,2400,17,lịch sự
29534,2400,18,.
29535,2401,0,Sẽ
29536,2401,1,ủng hộ
29537,2401,2,nhiều
29538,2402,0,Giao
29539,2402,1,hàng
29540,2402,2,cực
29541,2402,3,nhanh
29542,2402,4,luôn
29543,2403,0,@usernamenrlcbkrhotnkdndonfocnkfnfofnfkfnfnfnnfnfnfjdndndndn
29544,2404,0,Giao
29545,2404,1,hàng
29546,2404,2,hơi
29547,2404,3,chậm
29548,2404,4,xíu
29549,2404,5,shop
29550,2404,6,nhiệt tình
29551,2404,7,","
29552,2404,8,túi
29553,2404,9,khá
29554,2404,10,đẹp
29555,2404,11,với
29556,2404,12,giá
29557,2404,13,tiền
29558,2404,14,như vậy
29559,2404,15,.
29560,2405,0,Sản phẩm
29561,2405,1,đẹp
29562,2405,2,và
29563,2405,3,giá
29564,2405,4,rẻ
29565,2405,5,Tks
29566,2405,6,shop
29567,2405,7,bgio
29568,2405,8,ngồi
29569,2405,9,xem
29570,2405,10,sơ đồ
29571,2405,11,lắp ráp
29572,2405,12,....
29573,2405,13,qá
29574,2405,14,căng
29575,2406,0,As
29576,2406,1,people
29577,2406,2,around
29578,2406,3,the
29579,2406,4,world
29580,2406,5,are
29581,2406,6,taking
29582,2406,7,measures
29583,2406,8,to
29584,2406,9,protect
29585,2406,10,themselves
29586,2406,11,","
29587,2406,12,their
29588,2406,13,families
29589,2406,14,and
29590,2406,15,the
29591,2406,16,community
29592,2406,17,from
29593,2406,18,the
29594,2406,19,acute
29595,2406,20,respiratory
29596,2406,21,infection
29597,2406,22,(
29598,2406,23,Covid-19
29599,2406,24,)
29600,2406,25,caused
29601,2406,26,by
29602,2406,27,the
29603,2406,28,Corona
29604,2406,29,virus
29605,2406,30,","
29606,2406,31,making
29607,2406,32,sure
29608,2406,33,all
29609,2406,34,children
29610,2406,35,continued
29611,2406,36,learning
29612,2406,37,in
29613,2406,38,a
29614,2406,39,welcoming
29615,2406,40,","
29616,2406,41,respectful
29617,2406,42,","
29618,2406,43,inclusive
29619,2406,44,and
29620,2406,45,supportive
29621,2406,46,environment
29622,2406,47,is
29623,2406,48,very
29624,2406,49,impo
29625,2407,0,Hàng
29626,2407,1,đẹp
29627,2407,2,","
29628,2407,3,mới
29629,2407,4,xài
29630,2407,5,thấy
29631,2407,6,ok
29632,2407,7,Tuy nhiên
29633,2407,8,","
29634,2407,9,sạc
29635,2407,10,lần
29636,2407,11,đầu
29637,2407,12,chỉ
29638,2407,13,lên
29639,2407,14,99%
29640,2407,15,Không
29641,2407,16,biết
29642,2407,17,pin
29643,2407,18,sẽ
29644,2407,19,như thế nào
29645,2407,20,:))))
29646,2408,0,Sản phẩm
29647,2408,1,khá
29648,2408,2,đẹp
29649,2408,3,.
29650,2409,0,Chất lượng
29651,2409,1,tốt
29652,2409,2,","
29653,2409,3,nhạy
29654,2409,4,","
29655,2409,5,cũng
29656,2409,6,chính xác
29657,2409,7,","
29658,2409,8,số
29659,2409,9,hiển thị
29660,2409,10,nên
29661,2409,11,lớn
29662,2409,12,hơn
29663,2409,13,.
29664,2410,0,Tiki
29665,2410,1,luôn
29666,2410,2,là
29667,2410,3,lựa chọn
29668,2410,4,hàng đầu
29669,2410,5,của
29670,2410,6,tôi
29671,2410,7,.
29672,2411,0,Sản phẩm
29673,2411,1,giao
29674,2411,2,đến
29675,2411,3,tay
29676,2411,4,mang
29677,2411,5,tính
29678,2411,6,tôn trọng
29679,2411,7,khách hàng
29680,2411,8,.
29681,2412,0,Giao
29682,2412,1,hàng
29683,2412,2,nhanh
29684,2412,3,","
29685,2412,4,đóng gói
29686,2412,5,cẩn thận
29687,2412,6,","
29688,2412,7,hàng
29689,2412,8,đúng
29690,2412,9,như
29691,2412,10,mô tả
29692,2412,11,","
29693,2412,12,giá cả
29694,2412,13,hợp lý
29695,2413,0,sắc tố
29696,2413,1,và
29697,2413,2,hạn chế
29698,2413,3,tình trạng
29699,2413,4,lão hoá
29700,2413,5,sớm
29701,2413,6,ở
29702,2413,7,làn
29703,2413,8,da
29704,2413,9,.
29705,2414,0,Sản phẩm
29706,2414,1,giúp
29707,2414,2,bổ sung
29708,2414,3,và
29709,2414,4,cải tiến
29710,2414,5,phác đồ
29711,2414,6,điều trị
29712,2414,7,nám
29713,2414,8,chuẩn
29714,2414,9,chuyên gia
29715,2414,10,từ
29716,2414,11,SkinClinic
29717,2414,12,.
29718,2415,0,Melanyc Serum
29719,2415,1,là
29720,2415,2,sự
29721,2415,3,kết hợp
29722,2415,4,hoàn hảo
29723,2415,5,giữa
29724,2415,6,các
29725,2415,7,hoạt chất
29726,2415,8,tiên tiến
29727,2415,9,nhất
29728,2415,10,trong
29729,2415,11,việc
29730,2415,12,chăm sóc
29731,2415,13,da
29732,2415,14,mặt hàng
29733,2415,15,ngày
29734,2415,16,.
29735,2416,0,Cải thiện
29736,2416,1,tình trạng
29737,2416,2,da
29738,2416,3,đang
29739,2416,4,bị
29740,2416,5,nám
29741,2416,6,và
29742,2416,7,giảm
29743,2416,8,các
29744,2416,9,đốm
29745,2417,0,Giao
29746,2417,1,hàng
29747,2417,2,nhanh
29748,2417,3,","
29749,2417,4,gói
29750,2417,5,hàng
29751,2417,6,chắc chắn
29752,2417,7,!
29753,2417,8,Giá
29754,2417,9,phù hợp
29755,2417,10,!
29756,2417,11,Không
29757,2417,12,biết
29758,2417,13,tuổi thọ
29759,2417,14,có
29760,2417,15,lâu
29761,2417,16,không
29762,2417,17,nhưng
29763,2417,18,hiện tại
29764,2417,19,dùng
29765,2417,20,Ok
29766,2417,21,phết
29767,2417,22,!
29768,2417,23,Remote
29769,2417,24,khá
29770,2417,25,nhạy
29771,2417,26,!
29772,2418,0,Shop
29773,2418,1,đóng gói
29774,2418,2,hàng
29775,2418,3,tuyệt vời
29776,2418,4,","
29777,2418,5,rubik
29778,2418,6,rất
29779,2418,7,xinh đẹp
29780,2418,8,","
29781,2418,9,mình
29782,2418,10,rất
29783,2418,11,hài lòng
29784,2418,12,và
29785,2418,13,rất
29786,2418,14,dui
29787,2419,0,Chất
29788,2419,1,lượng
29789,2419,2,tốtttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt
29790,2420,0,Sản phẩm
29791,2420,1,quá
29792,2420,2,tuyệt
29793,2420,3,ngoài
29794,2420,4,mong đợi
29795,2420,5,.
29796,2421,0,Đọc
29797,2421,1,comment
29798,2421,2,của
29799,2421,3,các
29800,2421,4,bạn
29801,2421,5,mua
29802,2421,6,trước
29803,2421,7,khen
29804,2421,8,có
29805,2421,9,","
29806,2421,10,chê
29807,2421,11,có
29808,2421,12,","
29809,2421,13,nên
29810,2421,14,sau
29811,2421,15,khi
29812,2421,16,đặt
29813,2421,17,mua
29814,2421,18,thì
29815,2421,19,hồi hộp
29816,2421,20,chờ
29817,2421,21,nhận
29818,2421,22,hàng
29819,2421,23,","
29820,2421,24,sợ
29821,2421,25,hàng
29822,2421,26,bị
29823,2421,27,lỗi
29824,2421,28,hay
29825,2421,29,nhiều
29826,2421,30,dăm
29827,2421,31,.
29828,2422,0,Nhận
29829,2422,1,hàng
29830,2422,2,mở
29831,2422,3,kiểm tra
29832,2422,4,liền
29833,2422,5,thì
29834,2422,6,thấy
29835,2422,7,chiếu
29836,2422,8,quá
29837,2422,9,đẹp
29838,2422,10,","
29839,2422,11,nhúng
29840,2422,12,khăn
29841,2422,13,lau
29842,2422,14,sơ
29843,2422,15,qua
29844,2422,16,thì
29845,2422,17,thấy
29846,2422,18,láng
29847,2422,19,o
29848,2422,20,","
29849,2422,21,không
29850,2422,22,1
29851,2422,23,chút
29852,2422,24,dăm
29853,2422,25,xướt
29854,2422,26,nào
29855,2422,27,hết
29856,2422,28,","
29857,2422,29,chiếu
29858,2422,30,mát
29859,2422,31,","
29860,2422,32,sử dụng
29861,2422,33,rất
29862,2422,34,thích
29863,2422,35,.
29864,2423,0,
29865,2423,1,SĂN
29866,2423,2,SALE
29867,2423,3,GIÁ
29868,2423,4,SHOCK
29869,2423,5,-
29870,2423,6,MUA
29871,2423,7,1
29872,2423,8,TẶNG
29873,2423,9,1
29874,2423,10,TỪ
29875,2423,11,MEDIHEAL
29876,2423,12,
29877,2424,0,
29878,2424,1,FLASH
29879,2424,2,SALE
29880,2424,3,ĐỘC QUYỀN
29881,2424,4,DUY NHẤT
29882,2424,5,NGÀY
29883,2424,6,11/7
29884,2425,0,
29885,2425,1,Tặng
29886,2425,2,quà
29887,2425,3,độc quyền
29888,2425,4,cho
29889,2425,5,500
29890,2425,6,khách hàng
29891,2425,7,đầu tiên
29892,2425,8,có
29893,2425,9,đơn từ
29894,2425,10,59k
29895,2426,0,
29896,2426,1,Voucher
29897,2426,2,03
29898,2426,3,tầng
29899,2426,4,:
29900,2426,5,Voucher Shopee Giảm Đến
29901,2426,6,50K
29902,2426,7,Cho
29903,2426,8,Đơn Hàng Từ
29904,2426,9,200K
29905,2427,0,
29906,2427,1,Vô Vàn
29907,2427,2,Quà Tặng
29908,2427,3,0Đ
29909,2427,4,Và
29910,2427,5,Deal Hấp Dẫn Khác
29911,2428,0,
29912,2428,1,Mua Là Được
29913,2428,2,Quà
29914,2429,0,✨
29915,2430,0,Đẹp
29916,2430,1,như
29917,2430,2,hình
29918,2430,3,ieidjjdidisisjsjwoosjdjdoakdjdjkwwkhdjdkwksjdjdkwygvghjbhhhhjkjjjhhggggggvsgywjwhhsusjajjajsgxghdjquiudjdiuudu72ihxhzlqbwbdjxbsnwmsbhxbxbsbsbksmsbsnsjlskdklapskkskslsoslslosoosod
29919,2431,0,Chất lượng
29920,2431,1,rất
29921,2431,2,tốt
29922,2432,0,VjxufjsufjdhcgYdjxtdidfsjstgjfgfjxgcjxhxgxhxjfhsjchxhckcydydh
29923,2433,0,Hàng
29924,2433,1,cũng
29925,2433,2,được
29926,2433,3,nhưng
29927,2433,4,kh
29928,2433,5,đúng
29929,2433,6,màu
29930,2433,7,nhưng
29931,2433,8,cũng
29932,2433,9,đáng
29933,2433,10,tiền
29934,2434,0,Dbfdhfififjfbcnfjdjsskndbxvvdgejwiwolwmdnxbdbdueiwiksndbdbfvfdbejejkdnf
29935,2434,1,fbfnejjththriwowosknxbcxvvdhdje
29936,2435,0,Sản phẩm
29937,2435,1,như
29938,2435,2,đúng
29939,2435,3,giới thiệu
29940,2435,4,quảng cáo
29941,2435,5,","
29942,2435,6,ngon
29943,2435,7,","
29944,2435,8,giao
29945,2435,9,hàng
29946,2435,10,nhanh chóng
29947,2435,11,","
29948,2435,12,sẽ
29949,2435,13,tiếp tục
29950,2435,14,ủng hộ
29951,2435,15,cửa hàng
29952,2435,16,","
29953,2435,17,cám ơn
29954,2435,18,vì
29955,2435,19,món
29956,2435,20,ngon
29957,2436,0,mới
29958,2436,1,nhận
29959,2436,2,dc
29960,2436,3,hôm
29961,2436,4,trc
29962,2436,5,là
29963,2436,6,hôm
29964,2436,7,sau
29965,2436,8,bày
29966,2436,9,ra
29967,2436,10,nướng
29968,2436,11,thịt
29969,2436,12,ăn liền
29970,2436,13,
29971,2437,0,do
29972,2437,1,nhà
29973,2437,2,Mẹ
29974,2437,3,mình
29975,2437,4,đã
29976,2437,5,xài
29977,2437,6,qua
29978,2437,7,bếp
29979,2437,8,nướng
29980,2437,9,này
29981,2437,10,rồi
29982,2437,11,nên
29983,2437,12,mình
29984,2437,13,thấy
29985,2437,14,thích
29986,2437,15,và
29987,2437,16,quyết định
29988,2437,17,mua
29989,2437,18,.
29990,2438,0,Gặp
29991,2438,1,trúng
29992,2438,2,đang
29993,2438,3,mùa
29994,2438,4,dịch
29995,2438,5,k
29996,2438,6,dc
29997,2438,7,đi
29998,2438,8,đâu
29999,2438,9,nên
30000,2438,10,dứt
30001,2438,11,liền
30002,2438,12,","
30003,2438,13,ngồi
30004,2438,14,nhà
30005,2438,15,mà
30006,2438,16,tưởng
30007,2438,17,đang
30008,2438,18,ngoài
30009,2438,19,hàng
30010,2438,20,k
30011,2438,21,đấy
30012,2438,22,.
30013,2439,0,Nhà
30014,2439,1,nào
30015,2439,2,chưa
30016,2439,3,có
30017,2439,4,ẻm
30018,2439,5,thì
30019,2439,6,sắm
30020,2439,7,ngay
30021,2439,8,1
30022,2439,9,bé
30023,2439,10,đi
30024,2439,11,ạ
30025,2439,12,","
30026,2439,13,nướng
30027,2439,14,khoẻ
30028,2439,15,ru
30029,2439,16,","
30030,2439,17,nhanh
30031,2439,18,","
30032,2439,19,đặc biệt
30033,2439,20,là
30034,2439,21,k
30035,2439,22,có
30036,2439,23,khói
30037,2439,24,nên
30038,2439,25,mình
30039,2439,26,càng
30040,2439,27,thích
30041,2439,28,.
30042,2440,0,rất
30043,2440,1,nhanh
30044,2440,2,để
30045,2440,3,có
30046,2440,4,1
30047,2440,5,bữa
30048,2440,6,tiệc
30049,2440,7,BBQ
30050,2440,8,thế này
30051,2440,9,nha
30052,2440,10,❤
30053,2441,0,Túi
30054,2441,1,màu
30055,2441,2,rất
30056,2441,3,đẹp
30057,2441,4,","
30058,2441,5,đẹp
30059,2441,6,như
30060,2441,7,trên
30061,2441,8,ảnh
30062,2441,9,","
30063,2441,10,thời gian
30064,2441,11,giao
30065,2441,12,hàng
30066,2441,13,vô cùng
30067,2441,14,nhanh
30068,2441,15,","
30069,2441,16,mỗi tội
30070,2441,17,có
30071,2441,18,chỗ
30072,2441,19,đường
30073,2441,20,may
30074,2441,21,hơi
30075,2441,22,vụng
30076,2441,23,.
30077,2442,0,Nhưng
30078,2442,1,vì
30079,2442,2,lỗi
30080,2442,3,đó
30081,2442,4,không
30082,2442,5,đáng kể
30083,2442,6,nên
30084,2442,7,cho
30085,2442,8,shop
30086,2442,9,5
30087,2442,10,sao
30088,2443,0,Shop
30089,2443,1,giao
30090,2443,2,hàng
30091,2443,3,nhanh
30092,2443,4,","
30093,2443,5,đóng gói
30094,2443,6,chắc chắn
30095,2443,7,Chất lượng
30096,2443,8,sp
30097,2443,9,phù hợp
30098,2443,10,với
30099,2443,11,giá
30100,2443,12,tiền
30101,2443,13,Nói chung
30102,2443,14,là
30103,2443,15,không
30104,2443,16,có
30105,2443,17,nhiều
30106,2443,18,phàn nàn
30107,2443,19,gì
30108,2443,20,.
30109,2444,0,lúc
30110,2444,1,mua
30111,2444,2,đọc
30112,2444,3,comment
30113,2444,4,thấy
30114,2444,5,mn
30115,2444,6,nói
30116,2444,7,có
30117,2444,8,mối
30118,2444,9,mọt
30119,2444,10,mình
30120,2444,11,cũng
30121,2444,12,lo
30122,2444,13,","
30123,2444,14,nhưng mà
30124,2444,15,khi
30125,2444,16,nhận
30126,2444,17,hàng
30127,2444,18,thấy
30128,2444,19,sản phẩm
30129,2444,20,hoàn chỉnh
30130,2444,21,","
30131,2444,22,bảo quản
30132,2444,23,ok
30133,2444,24,ko
30134,2444,25,bị
30135,2444,26,rách
30136,2444,27,.
30137,2445,0,date
30138,2445,1,tới
30139,2445,2,jan
30140,2445,3,2023
30141,2445,4,.
30142,2446,0,Hạt
30143,2446,1,yến mạch
30144,2446,2,béo
30145,2446,3,","
30146,2446,4,dẻo
30147,2446,5,","
30148,2446,6,chắc
30149,2446,7,hạt
30150,2446,8,ăn
30151,2446,9,thích
30152,2446,10,lắm
30153,2447,0,Hàng
30154,2447,1,y như
30155,2447,2,hình
30156,2447,3,","
30157,2447,4,tiki
30158,2447,5,giao
30159,2447,6,hàng
30160,2447,7,siêu
30161,2447,8,nhanh
30162,2448,0,11111111111111111111121112
30163,2448,1,!
30164,2449,0,;
30165,2449,1,!
30166,2450,0,;₫;&;&;&;
30167,2450,1,&
30168,2450,2,:
30169,2450,3,&
30170,2450,4,:
30171,2450,5,₫₫
30172,2450,6,;&;&;
30173,2450,7,&
30174,2450,8,:
30175,2450,9,7
30176,2450,10,:
30177,2450,11,₫₫
30178,2450,12,;&;&;₫;
30179,2450,13,&
30180,2450,14,:
30181,2450,15,&
30182,2450,16,:
30183,2450,17,&
30184,2450,18,:
30185,2450,19,₫
30186,2450,20,:
30187,2450,21,₫
30188,2450,22,:
30189,2450,23,₫
30190,2450,24,:
30191,2450,25,&
30192,2450,26,:
30193,2450,27,₫
30194,2450,28,:
30195,2450,29,!
30196,2451,0,;
30197,2451,1,!
30198,2452,0,;₫;&;&;
30199,2452,1,&
30200,2452,2,:
30201,2452,3,₫
30202,2452,4,:
30203,2452,5,₫
30204,2452,6,:
30205,2452,7,₫₫
30206,2452,8,;₫;₫;&;
30207,2452,9,&
30208,2452,10,:
30209,2452,11,&
30210,2452,12,3
30211,2452,13,!
30212,2453,0,:
30213,2453,1,!
30214,2454,0,;₫;&;&;
30215,2454,1,&
30216,2454,2,:
30217,2454,3,&
30218,2454,4,3₫
30219,2454,5,:₫3
30220,2454,6,&
30221,2454,7,;&;
30222,2454,8,₫
30223,2455,0,Ndnzjxjxj
30224,2455,1,jjxjxjxjxjxj
30225,2455,2,jsjzjzjxjjxj
30226,2455,3,djdjdjdjdkkdkdkdkdk
30227,2456,0,Sản phẩm
30228,2456,1,đẹp
30229,2456,2,","
30230,2456,3,rất
30231,2456,4,ưng ý
30232,2456,5,","
30233,2456,6,giao
30234,2456,7,hàng
30235,2456,8,nhanh
30236,2457,0,Shop
30237,2457,1,gửi
30238,2457,2,hàng
30239,2457,3,rất
30240,2457,4,nhanh
30241,2457,5,","
30242,2457,6,khoảng
30243,2457,7,3
30244,2457,8,ngày
30245,2457,9,đã
30246,2457,10,nhận
30247,2457,11,được
30248,2457,12,xe
30249,2457,13,ở
30250,2457,14,Hà Nội
30251,2457,15,.
30252,2458,0,Shop
30253,2458,1,gửi
30254,2458,2,hộp
30255,2458,3,sau
30256,2458,4,đó
30257,2458,5,mình
30258,2458,6,sẽ
30259,2458,7,lắp
30260,2458,8,một số
30261,2458,9,bộ phận
30262,2458,10,đơn giản
30263,2458,11,như
30264,2458,12,bánh
30265,2458,13,trước
30266,2458,14,","
30267,2458,15,phanh
30268,2458,16,trước
30269,2458,17,","
30270,2458,18,chắn bùn
30271,2458,19,","
30272,2458,20,phản quang
30273,2458,21,trước sau
30274,2458,22,","
30275,2458,23,bàn đạp
30276,2458,24,...
30277,2459,0,nên
30278,2459,1,cần
30279,2459,2,mua
30280,2459,3,thêm
30281,2459,4,bộ
30282,2459,5,dụng cụ
30283,2459,6,lắp
30284,2459,7,xe đạp
30285,2459,8,khoảng
30286,2459,9,40k
30287,2459,10,","
30288,2459,11,rất
30289,2459,12,dễ
30290,2459,13,lắp
30291,2459,14,nha
30292,2459,15,.
30293,2460,0,Xe
30294,2460,1,vận chuyển
30295,2460,2,xa
30296,2460,3,nên
30297,2460,4,bị
30298,2460,5,xước
30299,2460,6,một vài
30300,2460,7,chỗ
30301,2460,8,nhưng
30302,2460,9,không
30303,2460,10,quá
30304,2460,11,ảnh hưởng
30305,2460,12,.
30306,2461,0,Khung
30307,2461,1,xe
30308,2461,2,là
30309,2461,3,khung
30310,2461,4,thép
30311,2461,5,nên
30312,2461,6,hơi
30313,2461,7,nặng
30314,2461,8,.
30315,2462,0,Xe
30316,2462,1,khá
30317,2462,2,cao
30318,2462,3,nhưng
30319,2462,4,mình
30320,2462,5,tầm
30321,2462,6,1m65
30322,2462,7,đi
30323,2462,8,xe
30324,2462,9,vẫn
30325,2462,10,thoải mái
30326,2462,11,chống
30327,2462,12,chân
30328,2462,13,.
30329,2463,0,Nói chung
30330,2463,1,là
30331,2463,2,cũng
30332,2463,3,hài lòng
30333,2463,4,.
30334,2464,0,Bằng
30335,2464,1,với
30336,2464,2,để
30337,2464,3,đèn
30338,2464,4,tuýp
30339,2464,5,tròn
30340,2464,6,nhà
30341,2464,7,Thật
30342,2464,8,lãng phí
30343,2464,9,khi
30344,2464,10,mua
30345,2464,11,sp
30346,2464,12,này
30347,2464,13,!
30348,2465,0,Gói
30349,2465,1,hàng
30350,2465,2,cẩn thận
30351,2466,0,Giao
30352,2466,1,hàng
30353,2466,2,khá
30354,2466,3,nhanh
30355,2467,0,Hàng
30356,2467,1,giống
30357,2467,2,hình
30358,2467,3,","
30359,2467,4,chất
30360,2467,5,siêu
30361,2467,6,đẹp
30362,2467,7,","
30363,2467,8,co giãn
30364,2467,9,tốt
30365,2467,10,","
30366,2467,11,vải
30367,2467,12,mát mẻ
30368,2468,0,Có
30369,2468,1,mút
30370,2468,2,đi
30371,2468,3,kèm
30372,2468,4,chắc chắn
30373,2468,5,","
30374,2468,6,êm
30375,2468,7,","
30376,2468,8,xịn
30377,2468,9,xò
30378,2469,0,Quá
30379,2469,1,ok
30380,2470,0,Chưa
30381,2470,1,ăn
30382,2470,2,nhưng
30383,2470,3,nhìn
30384,2470,4,sp
30385,2470,5,rất
30386,2470,6,ngon
30387,2471,0,Sp
30388,2471,1,đẹp
30389,2471,2,đóng gói
30390,2471,3,chắc chắn
30391,2471,4,phù hợp
30392,2471,5,vs
30393,2471,6,giá
30394,2471,7,tiền
30395,2471,8,nói chung
30396,2471,9,ok
30397,2471,10,......
30398,2472,0,Xinhhhhhh
30399,2472,1,xịnnnn
30400,2472,2,mịnnn
30401,2472,3,
30402,2472,4,
30403,2472,5,李
30404,2472,6,
30405,2472,7,Hơi
30406,2472,8,có
30407,2472,9,mùi
30408,2472,10,nhựa
30409,2472,11,tí
30410,2472,12,nhưng
30411,2472,13,ko
30412,2472,14,sao
30413,2472,15,đựng
30414,2472,16,vừa
30415,2472,17,đẹp
30416,2472,18,xinh xẻo
30417,2472,19,Sẽ
30418,2472,20,ủng hộ
30419,2472,21,shop
30420,2472,22,lần
30421,2472,23,sauuuu
30422,2472,24,
30423,2472,25,
30424,2472,26,
30425,2473,0,Đa
30426,2473,1,dung
30427,2473,2,sp
30428,2473,3,nay
30429,2473,4,3
30430,2473,5,năm
30431,2473,6,nay
30432,2473,7,Giá
30433,2473,8,rẻ
30434,2473,9,Hợp lý
30435,2473,10,Khá
30436,2473,11,ổn
30437,2473,12,Tiki
30438,2473,13,giao
30439,2473,14,hàng
30440,2473,15,lần
30441,2473,16,này
30442,2473,17,hơi
30443,2473,18,lâu
30444,2473,19,Có lẽ
30445,2473,20,do
30446,2473,21,dịch bệnh
30447,2474,0,Ưng
30448,2474,1,cái
30449,2474,2,bụng
30450,2474,3,dã man
30451,2474,4,.
30452,2475,0,Bia
30453,2475,1,này
30454,2475,2,dễ
30455,2475,3,uống
30456,2475,4,lắm
30457,2475,5,mn
30458,2475,6,nha
30459,2475,7,.
30460,2476,0,Khi
30461,2476,1,nhận
30462,2476,2,trộm vía
30463,2476,3,hàng
30464,2476,4,nguyên vẹn
30465,2476,5,","
30466,2476,6,date
30467,2476,7,tháng
30468,2476,8,11
30469,2476,9,uy tín
30470,2476,10,luôn
30471,2476,11,.
30472,2477,0,Dịch
30473,2477,1,dã
30474,2477,2,thế này
30475,2477,3,ở
30476,2477,4,nhà
30477,2477,5,nhậu
30478,2477,6,là
30479,2477,7,an toàn
30480,2477,8,nhất
30481,2477,9,luôn
30482,2477,10,","
30483,2477,11,THANKS
30484,2477,12,BUDWEISER
30485,2477,13,nhiều
30486,2477,14,nhiều
30487,2477,15,nhé
30488,2477,16,
30489,2477,17,
30490,2477,18,
30491,2477,19,
30492,2478,0,mi
30493,2478,1,dài
30494,2478,2,","
30495,2478,3,xin
30496,2478,4,xỉu
30497,2478,5,","
30498,2478,6,có điều
30499,2478,7,xài
30500,2478,8,hơi
30501,2478,9,nặng
30502,2478,10,mi
30503,2478,11,","
30504,2478,12,rít
30505,2478,13,mắt
30506,2478,14,mở mắt
30507,2478,15,không
30508,2478,16,nổi
30509,2478,17,luôn
30510,2478,18,á
30511,2478,19,chỉ
30512,2478,20,nên
30513,2478,21,xài
30514,2478,22,cho
30515,2478,23,buổi
30516,2478,24,tối
30517,2478,25,thôi
30518,2479,0,(
30519,2479,1,TB
30520,2479,2,)
30521,2479,3,NHAN
30522,2479,4,10
30523,2479,5,.
30524,2480,0,000d
30525,2480,1,vao
30526,2480,2,TKC
30527,2480,3,khi
